ut_ms,subsystem
1280985883000,"AAAAF23G1"
1280985888000,"AAAAF57A1"
1280985893000,"AAAAF20C1"
1280993677000,"MAPO.0000008435"
1280995981000,"AAAAF20C1"
1280995986000,"AAAAF57A1"
1280995991000,"AAAAF23G1"
1280995996000,"AAAAF60A1"
1281002771000,"ASXX303A"
1281003734000,"AXXX301B"
1281003740000,"ATTTF310A"
1281004460000,"AMMMF04A0"
1281004640000,"AMMMF01A0"
1281004700000,"AMMMF12A0"
1281004705000,"AMMMF11A0"
1281004710000,"AMMMF10A0"
1281004715000,"AMMMF10A0"
1281004720000,"AMMMF24A0"
1281004725000,"AMMMF23A0"
1281004875000,"AMMMF18A0"
1281004880000,"AMMMF19A0"
1281006140000,"ASSSF01A0"
1281006200000,"ASSSF56A0"
1281006260000,"MPER.0000008435"
1281007580000,"AMMMF06A0"
1281007590000,"ATTTF310B"
1281007610000,"AMMMF05A0"
1281008600000,"ASSSF06A0"
1281009402000,"AXXX305B"
1281011050000,"AAAAF60A1"
1281011055000,"AAAAF23G1"
1281011060000,"AAAAF57A1"
1281011065000,"AAAAF20C1"
1281015610000,"AXXX301B"
1281015800000,"ASSSF01A0"
1281015860000,"ASSSF53A0"
1281018260000,"ASSSF06A0"
1281018391000,"AXXX305B"
1281018853000,"MAPO.0000008436"
1281021144000,"AAAAF20C1"
1281021149000,"AAAAF57A1"
1281021154000,"AAAAF23I1"
1281021157000,"AAAAF23G1"
1281021162000,"AAAAF60A1"
1281024542000,"AAAAF85A1"
1281024562000,"AAAAF83B1"
1281024572000,"AAAAF02A1"
1281024632000,"AAAAF56A1"
1281024634000,"AAAAF84A1"
1281024639000,"AAAAF56A1"
1281024652000,"AAAAF56A1"
1281024666000,"AAAAF56A1"
1281024679000,"AAAAF56A1"
1281024693000,"AAAAF56A1"
1281024707000,"AAAAF56A1"
1281024720000,"AAAAF56A1"
1281024734000,"AAAAF56A1"
1281024747000,"AAAAF56A1"
1281024761000,"AAAAF56A1"
1281024764000,"AAAAF56A1"
1281024778000,"AAAAF56A1"
1281024791000,"AAAAF56A1"
1281024804000,"AAAAF56A1"
1281024817000,"AAAAF56A1"
1281024867000,"AAAAF85A1"
1281024907000,"AAAAF02A1"
1281024967000,"AAAAF56A1"
1281024969000,"AAAAF84A1"
1281024974000,"AAAAF56A1"
1281024987000,"AAAAF56A1"
1281025001000,"AAAAF56A1"
1281025014000,"AAAAF56A1"
1281025028000,"AAAAF56A1"
1281025042000,"AAAAF56A1"
1281025055000,"AAAAF56A1"
1281025069000,"AAAAF56A1"
1281025082000,"AAAAF56A1"
1281025096000,"AAAAF56A1"
1281025099000,"AAAAF56A1"
1281025113000,"AAAAF56A1"
1281025126000,"AAAAF56A1"
1281025139000,"AAAAF56A1"
1281025152000,"AAAAF56A1"
1281025202000,"AAAAF85A1"
1281025242000,"AAAAF02A1"
1281025302000,"AAAAF56A1"
1281025304000,"AAAAF84A1"
1281025334000,"AAAAF85A1"
1281025394000,"AAAAF03A1"
1281025399000,"AAAAF83A1"
1281025404000,"AAAAF56A1"
1281025409000,"AAAAF84A1"
1281031441000,"MPER.0000008436"
1281036231000,"AAAAF60A1"
1281036236000,"AAAAF23G1"
1281036241000,"AAAAF57A1"
1281036246000,"AAAAF20C1"
1281038345000,"ASEQ4200"
1281039729000,"AXXX301B"
1281039836000,"AAAAF23B2"
1281039860000,"AAAAF19E1"
1281039956000,"AAAAF20E1"
1281039961000,"AAAAF20E1"
1281039966000,"AAAAF20E1"
1281039971000,"AAAAF93A1"
1281040001000,"AAAAF19D1"
1281040015000,"AAAAF59A1"
1281040076000,"AAAAF20C1"
1281040081000,"AAAAF19A1"
1281040116000,"AAAAF85A1"
1281040126000,"AAAAF10A1"
1281040131000,"AAAAF87A1"
1281040136000,"AAAAF06A1"
1281041333000,"SCMN.0000002066"
1281044032000,"MAPO.0000008437"
1281050618000,"AAAAF01A3"
1281050781000,"AAAAF03A1"
1281050791000,"AAAAF09C1"
1281050807000,"AAAAF56A1"
1281050812000,"AAAAF84A1"
1281050816000,"AAAAF18D1"
1281050821000,"AAAAF20E1"
1281050826000,"AAAAF20E1"
1281050831000,"AAAAF20E1"
1281050836000,"AAAAF93A1"
1281050866000,"AAAAF20D1"
1281050871000,"AAAAF59A1"
1281050873000,"AAAAF18A1"
1281050878000,"AAAAF20B1"
1281050883000,"AAAAF20C1"
1281050888000,"AAAAF20C1"
1281050894000,"AAAAF20C1"
1281050899000,"AAAAF57A1"
1281050901000,"AAAAF23I1"
1281050902000,"AAAAF23G1"
1281050904000,"AAAAF23H1"
1281050906000,"AAAAF18E1"
1281050908000,"AAAAF23A2"
1281050930000,"AAAAF26B1"
1281050931000,"AAAAF24A1"
1281050932000,"AAAAF23G1"
1281050937000,"AAAAF60A1"
1281055718000,"ASSSF01A0"
1281055778000,"ASSSF53A0"
1281056438000,"ASSSF06A0"
1281056618000,"MPER.0000008437"
1281058448000,"ASSSF01A0"
1281058508000,"ASSSF53A0"
1281058898000,"ATTTF301E"
1281059018000,"APSF01A2"
1281059108000,"ASSSF06A0"
1281059138000,"APSF02A1"
1281059143000,"APSF89A1"
1281059148000,"APSF40A1"
1281059153000,"APSF31A1"
1281059318000,"APSF23B1"
1281059323000,"APSF33A1"
1281059328000,"APSF28A1"
1281059333000,"APSF28A1"
1281059338000,"APSF28A1"
1281059343000,"APSF28A1"
1281059348000,"APSF28A1"
1281059353000,"APSF28A1"
1281059358000,"APSF28A1"
1281059363000,"APSF28A1"
1281059368000,"APSF30C2"
1281059373000,"APSF30B2"
1281059378000,"APSF30A1"
1281059383000,"APSF38A1"
1281059388000,"APSF38A1"
1281059393000,"APSF38A1"
1281059398000,"APSF38A1"
1281059403000,"APSF13A3"
1281059433000,"APSF82A1"
1281060218000,"APSF12H1"
1281060243000,"APSF32A1"
1281060253000,"APSF50A2"
1281061409000,"AAAAF60A1"
1281061414000,"AAAAF23G1"
1281061419000,"AAAAF57A1"
1281061424000,"AAAAF20C1"
1281063878000,"APSF03A3"
1281063998000,"APSF14A2"
1281064058000,"APSF06A2"
1281064073000,"ATTTF301F"
1281069212000,"MAPO.0000008438"
1281071467000,"AAAAF20C1"
1281071472000,"AAAAF57A1"
1281071477000,"AAAAF23G1"
1281071482000,"AAAAF60A1"
1281072552000,"AXXX305B"
1281072731000,"ATMB228K"
1281072981000,"ASXX307A"
1281072996000,"ASXX382C"
1281073881000,"AXXX380C"
1281081800000,"MPER.0000008438"
1281082280000,"ATTTF301E"
1281082400000,"APSF01A2"
1281082520000,"APSF02A1"
1281082525000,"APSF89A1"
1281082530000,"APSF40A1"
1281082535000,"APSF31A1"
1281082691000,"AXXX380A"
1281082700000,"APSF23B1"
1281082701000,"ASXX303A"
1281082705000,"APSF33A1"
1281082710000,"APSF28A1"
1281082715000,"APSF28A1"
1281082720000,"APSF28A1"
1281082725000,"APSF28A1"
1281082730000,"APSF28A1"
1281082735000,"APSF28A1"
1281082740000,"APSF28A1"
1281082745000,"APSF28A1"
1281082750000,"APSF30C2"
1281082755000,"APSF30B2"
1281082760000,"APSF30A1"
1281082765000,"APSF38A1"
1281082770000,"APSF38A1"
1281082775000,"APSF38A1"
1281082780000,"APSF38A1"
1281082785000,"APSF13A3"
1281082815000,"APSF82A1"
1281082866000,"AXXX301B"
1281083600000,"APSF12H1"
1281083625000,"APSF32A1"
1281083635000,"APSF50A2"
1281086590000,"AAAAF60A1"
1281086595000,"AAAAF23G1"
1281086600000,"AAAAF57A1"
1281086605000,"AAAAF20C1"
1281087260000,"APSF03A3"
1281087380000,"APSF14A2"
1281087440000,"APSF06A2"
1281087455000,"ATTTF301F"
1281088198000,"ATTTF321A"
1281094392000,"MAPO.0000008439"
1281096626000,"AAAAF20C1"
1281096631000,"AAAAF57A1"
1281096636000,"AAAAF23I1"
1281096639000,"AAAAF23G1"
1281096644000,"AAAAF60A1"
1281097783000,"AOOOF01D0"
1281098088000,"ATTTF321D"
1281098098000,"AOOOF15A0"
1281098138000,"AOOOF02A1"
1281100079000,"AAAAF85A1"
1281100099000,"AAAAF83B1"
1281100109000,"AAAAF02A1"
1281100169000,"AAAAF56A1"
1281100171000,"AAAAF84A1"
1281100176000,"AAAAF56A1"
1281100189000,"AAAAF56A1"
1281100203000,"AAAAF56A1"
1281100216000,"AAAAF56A1"
1281100230000,"AAAAF56A1"
1281100244000,"AAAAF56A1"
1281100257000,"AAAAF56A1"
1281100271000,"AAAAF56A1"
1281100284000,"AAAAF56A1"
1281100298000,"AAAAF56A1"
1281100301000,"AAAAF56A1"
1281100315000,"AAAAF56A1"
1281100328000,"AAAAF56A1"
1281100341000,"AAAAF56A1"
1281100354000,"AAAAF56A1"
1281100404000,"AAAAF85A1"
1281100444000,"AAAAF02A1"
1281100504000,"AAAAF56A1"
1281100506000,"AAAAF84A1"
1281100511000,"AAAAF56A1"
1281100524000,"AAAAF56A1"
1281100538000,"AAAAF56A1"
1281100551000,"AAAAF56A1"
1281100565000,"AAAAF56A1"
1281100579000,"AAAAF56A1"
1281100592000,"AAAAF56A1"
1281100606000,"AAAAF56A1"
1281100619000,"AAAAF56A1"
1281100633000,"AAAAF56A1"
1281100636000,"AAAAF56A1"
1281100650000,"AAAAF56A1"
1281100663000,"AAAAF56A1"
1281100676000,"AAAAF56A1"
1281100689000,"AAAAF56A1"
1281100739000,"AAAAF85A1"
1281100779000,"AAAAF02A1"
1281100839000,"AAAAF56A1"
1281100841000,"AAAAF84A1"
1281100871000,"AAAAF85A1"
1281100931000,"AAAAF03A1"
1281100936000,"AAAAF83A1"
1281100941000,"AAAAF56A1"
1281100946000,"AAAAF84A1"
1281104458000,"ATTTF310A"
1281105178000,"AMMMF04A0"
1281105358000,"AMMMF01A0"
1281105418000,"AMMMF12A0"
1281105423000,"AMMMF11A0"
1281105428000,"AMMMF10A0"
1281105433000,"AMMMF10A0"
1281105438000,"AMMMF24A0"
1281105443000,"AMMMF23A0"
1281105593000,"AMMMF18A0"
1281105598000,"AMMMF19A0"
1281105658000,"ATTTF301E"
1281105770000,"ATTTF301A"
1281105775000,"ATTTF301I"
1281105778000,"APSF01A2"
1281105898000,"APSF02A1"
1281105903000,"APSF89A1"
1281105908000,"APSF40A1"
1281105913000,"APSF31A1"
1281106078000,"APSF23B1"
1281106083000,"APSF33A1"
1281106088000,"APSF28A1"
1281106093000,"APSF28A1"
1281106098000,"APSF28A1"
1281106103000,"APSF28A1"
1281106108000,"APSF28A1"
1281106113000,"APSF28A1"
1281106118000,"APSF28A1"
1281106123000,"APSF28A1"
1281106128000,"APSF30C2"
1281106133000,"APSF30B2"
1281106138000,"APSF30A1"
1281106143000,"APSF38A1"
1281106148000,"APSF38A1"
1281106153000,"APSF38A1"
1281106158000,"APSF38A1"
1281106163000,"APSF13A3"
1281106193000,"APSF82A1"
1281106739000,"AOOOF03A1"
1281106769000,"AOOOF04A0"
1281106793000,"AOOOF63A0"
1281106970000,"AHHHF01A2"
1281106978000,"MPER.0000008439"
1281107003000,"APSF32A1"
1281107013000,"APSF50A2"
1281107090000,"AHHHF02A1"
1281107140000,"AHHHF11A1"
1281107203000,"AHHHF03A2"
1281107204000,"AHHHF17A1"
1281107205000,"AHHHF17A1"
1281107233000,"AHHHF04A3"
1281107268000,"AHHHF50A2"
1281107338000,"AOOOF68A0"
1281107345000,"AOOOF64A0"
1281107526000,"AHHHF05A2"
1281107533000,"AHHHF13A1"
1281107576000,"AHHHF06A1"
1281107696000,"ATTTF301B"
1281107701000,"ATTTF301J"
1281107818000,"AOOOF68A0"
1281107825000,"AOOOF64A0"
1281108118000,"ASSSF01A0"
1281108173000,"AOOOF66A0"
1281108178000,"ASSSF56A0"
1281108298000,"AMMMF06A0"
1281108308000,"ATTTF310B"
1281108328000,"AMMMF05A0"
1281108773000,"AOOOF67A0"
1281110578000,"ASSSF06A0"
1281110638000,"APSF03A3"
1281110698000,"AOOOF62A0"
1281110728000,"AOOOF77A0"
1281110748000,"AOOOF05A0"
1281110758000,"APSF14A2"
1281110818000,"APSF06A2"
1281110833000,"ATTTF301F"
1281111768000,"AAAAF60A1"
1281111773000,"AAAAF23G1"
1281111778000,"AAAAF57A1"
1281111783000,"AAAAF20C1"
1281115373000,"AAAAF23B2"
1281115397000,"AAAAF19E1"
1281115493000,"AAAAF20E1"
1281115498000,"AAAAF20E1"
1281115503000,"AAAAF20E1"
1281115508000,"AAAAF93A1"
1281115538000,"AAAAF19D1"
1281115552000,"AAAAF59A1"
1281115613000,"AAAAF20C1"
1281115618000,"AAAAF19A1"
1281115653000,"AAAAF85A1"
1281115663000,"AAAAF10A1"
1281115668000,"AAAAF87A1"
1281115673000,"AAAAF06A1"
1281116869000,"SCMN.0000002067"
1281119569000,"MAPO.0000008440"
1281123250000,"AXXX305B"
1281123429000,"ATMB076K"
1281123790000,"ASEQ4200"
1281126153000,"AAAAF01A3"
1281126316000,"AAAAF03A1"
1281126326000,"AAAAF09C1"
1281126342000,"AAAAF56A1"
1281126347000,"AAAAF84A1"
1281126351000,"AAAAF18D1"
1281126356000,"AAAAF20E1"
1281126361000,"AAAAF20E1"
1281126366000,"AAAAF20E1"
1281126371000,"AAAAF93A1"
1281126401000,"AAAAF20D1"
1281126406000,"AAAAF59A1"
1281126408000,"AAAAF18A1"
1281126413000,"AAAAF20B1"
1281126418000,"AAAAF20C1"
1281126423000,"AAAAF20C1"
1281126429000,"AAAAF20C1"
1281126434000,"AAAAF57A1"
1281126436000,"AAAAF23I1"
1281126437000,"AAAAF23G1"
1281126439000,"AAAAF23H1"
1281126441000,"AAAAF18E1"
1281126443000,"AAAAF23A2"
1281126465000,"AAAAF26B1"
1281126466000,"AAAAF24A1"
1281126467000,"AAAAF23G1"
1281126472000,"AAAAF60A1"
1281129620000,"AXXX301B"
1281129633000,"ATTTF310A"
1281129753000,"APSF01A2"
1281129873000,"APSF02A1"
1281129878000,"APSF89A1"
1281129883000,"APSF40A1"
1281129888000,"APSF31A1"
1281130053000,"APSF23B1"
1281130058000,"APSF33A1"
1281130063000,"APSF28A1"
1281130068000,"APSF28A1"
1281130073000,"APSF28A1"
1281130078000,"APSF28A1"
1281130083000,"APSF28A1"
1281130088000,"APSF28A1"
1281130093000,"APSF28A1"
1281130098000,"APSF28A1"
1281130103000,"APSF30C2"
1281130108000,"APSF30B2"
1281130113000,"APSF30A1"
1281130118000,"APSF38A1"
1281130123000,"APSF38A1"
1281130128000,"APSF38A1"
1281130133000,"APSF38A1"
1281130138000,"APSF13A3"
1281130168000,"APSF82A1"
1281130353000,"AMMMF04A0"
1281130533000,"AMMMF01A0"
1281130593000,"AMMMF12A0"
1281130598000,"AMMMF11A0"
1281130603000,"AMMMF10A0"
1281130608000,"AMMMF10A0"
1281130613000,"AMMMF24A0"
1281130618000,"AMMMF23A0"
1281130768000,"AMMMF18A0"
1281130773000,"AMMMF19A0"
1281130867000,"ATTTF301A"
1281130872000,"ATTTF301I"
1281130953000,"APSF12H1"
1281130978000,"APSF32A1"
1281130988000,"APSF50A2"
1281132067000,"AHHHF01A2"
1281132153000,"MPER.0000008440"
1281132187000,"AHHHF02A1"
1281132237000,"AHHHF11A1"
1281132300000,"AHHHF03A2"
1281132301000,"AHHHF17C2"
1281132330000,"AHHHF04A3"
1281132365000,"AHHHF50A2"
1281132762000,"AHHHF05A2"
1281132769000,"AHHHF13A1"
1281132812000,"AHHHF06A1"
1281132932000,"ATTTF301B"
1281132937000,"ATTTF301J"
1281133413000,"APSF03A3"
1281133473000,"AMMMF06A0"
1281133483000,"ATTTF310B"
1281133503000,"AMMMF05A0"
1281133533000,"APSF14A2"
1281133593000,"APSF06A2"
1281133608000,"ATTTF301F"
1281133869000,"AXXX305B"
1281136944000,"AAAAF60A1"
1281136949000,"AAAAF23G1"
1281136954000,"AAAAF57A1"
1281136959000,"AAAAF20C1"
1281138078000,"ASEQ4200"
1281138186000,"AXXX301B"
1281140415000,"ASSSF01A0"
1281140475000,"ASSSF53A0"
1281141435000,"ASSSF06A0"
1281144744000,"MAPO.0000008441"
1281146050000,"AXXX305B"
1281146590000,"ASEQ4200"
1281146941000,"AAAAF20C1"
1281146946000,"AAAAF57A1"
1281146951000,"AAAAF23G1"
1281146956000,"AAAAF60A1"
1281154797000,"AXXX301B"
1281154810000,"ATTTF310A"
1281155530000,"AMMMF04A0"
1281155710000,"AMMMF01A0"
1281155770000,"AMMMF12A0"
1281155775000,"AMMMF11A0"
1281155780000,"AMMMF10A0"
1281155785000,"AMMMF10A0"
1281155790000,"AMMMF24A0"
1281155795000,"AMMMF23A0"
1281155945000,"AMMMF18A0"
1281155950000,"AMMMF19A0"
1281156018000,"ATTTF301A"
1281156023000,"ATTTF301I"
1281157210000,"ASSSF01A0"
1281157218000,"AHHHF01A2"
1281157270000,"ASSSF56A0"
1281157330000,"MPER.0000008441"
1281157338000,"AHHHF02A1"
1281157388000,"AHHHF11A1"
1281157451000,"AHHHF03A2"
1281157452000,"AHHHF17A1"
1281157481000,"AHHHF04A3"
1281157516000,"AHHHF50A2"
1281157726000,"AHHHF05A2"
1281157733000,"AHHHF13A1"
1281157776000,"AHHHF06A1"
1281157896000,"ATTTF301B"
1281157901000,"ATTTF301J"
1281158650000,"AMMMF06A0"
1281158660000,"ATTTF310B"
1281158680000,"AMMMF05A0"
1281159610000,"ATTTF301E"
1281159670000,"ASSSF06A0"
1281159730000,"APSF01A2"
1281159850000,"APSF02A1"
1281159855000,"APSF89A1"
1281159860000,"APSF40A1"
1281159865000,"APSF31A1"
1281160030000,"APSF23B1"
1281160035000,"APSF33A1"
1281160040000,"APSF28A1"
1281160045000,"APSF28A1"
1281160050000,"APSF28A1"
1281160055000,"APSF28A1"
1281160060000,"APSF28A1"
1281160065000,"APSF28A1"
1281160070000,"APSF28A1"
1281160075000,"APSF28A1"
1281160080000,"APSF30C2"
1281160085000,"APSF30B2"
1281160090000,"APSF30A1"
1281160095000,"APSF38A1"
1281160100000,"APSF38A1"
1281160105000,"APSF38A1"
1281160110000,"APSF38A1"
1281160115000,"APSF13A3"
1281160145000,"APSF82A1"
1281160930000,"APSF12H1"
1281160955000,"APSF32A1"
1281160965000,"APSF50A2"
1281162120000,"AAAAF60A1"
1281162125000,"AAAAF23G1"
1281162130000,"AAAAF57A1"
1281162135000,"AAAAF20C1"
1281164590000,"APSF03A3"
1281164710000,"APSF14A2"
1281164770000,"APSF06A2"
1281164785000,"ATTTF301F"
1281166302000,"ATTTF321A"
1281166401000,"AXXX305B"
1281169919000,"MAPO.0000008442"
1281172095000,"AAAAF20C1"
1281172100000,"AAAAF57A1"
1281172105000,"AAAAF23I1"
1281172108000,"AAAAF23G1"
1281172113000,"AAAAF60A1"
1281175712000,"AXXX301B"
1281175887000,"AOOOF01D0"
1281176192000,"ATTTF321D"
1281176202000,"AOOOF15A0"
1281176242000,"AOOOF02A1"
1281176382000,"ATTTF301E"
1281176502000,"APSF01A2"
1281176622000,"APSF02A1"
1281176627000,"APSF89A1"
1281176632000,"APSF40A1"
1281176637000,"APSF31A1"
1281176802000,"APSF23B1"
1281176807000,"APSF33A1"
1281176812000,"APSF28A1"
1281176817000,"APSF28A1"
1281176822000,"APSF28A1"
1281176827000,"APSF28A1"
1281176832000,"APSF28A1"
1281176837000,"APSF28A1"
1281176842000,"APSF28A1"
1281176847000,"APSF28A1"
1281176852000,"APSF30C2"
1281176857000,"APSF30B2"
1281176862000,"APSF30A1"
1281176867000,"APSF38A1"
1281176872000,"APSF38A1"
1281176877000,"APSF38A1"
1281176882000,"APSF38A1"
1281176887000,"APSF13A3"
1281176917000,"APSF82A1"
1281177642000,"ASSSF01A0"
1281177702000,"ASSSF56A0"
1281177727000,"APSF32A1"
1281177737000,"APSF50A2"
1281178002000,"ASSSF06A0"
1281178062000,"APSF03A3"
1281178182000,"APSF14A2"
1281178242000,"APSF06A2"
1281178257000,"ATTTF301F"
1281179982000,"ATTTF310A"
1281180702000,"AMMMF04A0"
1281180882000,"AMMMF01A0"
1281180942000,"AMMMF12A0"
1281180947000,"AMMMF11A0"
1281180952000,"AMMMF10A0"
1281180957000,"AMMMF10A0"
1281180962000,"AMMMF24A0"
1281180967000,"AMMMF23A0"
1281181117000,"AMMMF18A0"
1281181122000,"AMMMF19A0"
1281182502000,"MPER.0000008442"
1281183822000,"AMMMF06A0"
1281183832000,"ATTTF310B"
1281183852000,"AMMMF05A0"
1281184903000,"AOOOF03A1"
1281184933000,"AOOOF04A0"
1281184957000,"AOOOF63A0"
1281186042000,"ASSSF01A0"
1281186102000,"ASSSF56A0"
1281187292000,"AAAAF60A1"
1281187297000,"AAAAF23G1"
1281187302000,"AAAAF57A1"
1281187307000,"AAAAF20C1"
1281188502000,"ASSSF06A0"
1281188862000,"AOOOF62A0"
1281188892000,"AOOOF77A0"
1281188912000,"AOOOF05A0"
1281188982000,"AOOOF06A0"
1281190897000,"AAAAF23B2"
1281190921000,"AAAAF19E1"
1281191017000,"AAAAF20E1"
1281191022000,"AAAAF20E1"
1281191027000,"AAAAF20E1"
1281191032000,"AAAAF93A1"
1281191062000,"AAAAF19D1"
1281191076000,"AAAAF59A1"
1281191137000,"AAAAF20C1"
1281191142000,"AAAAF19A1"
1281191177000,"AAAAF85A1"
1281191187000,"AAAAF10A1"
1281191192000,"AAAAF87A1"
1281191197000,"AAAAF06A1"
1281192396000,"SCMN.0000002068"
1281195095000,"MAPO.0000008443"
1281197708000,"AXXX305B"
1281201683000,"AAAAF01A3"
1281201846000,"AAAAF03A1"
1281201856000,"AAAAF09C1"
1281201872000,"AAAAF56A1"
1281201877000,"AAAAF84A1"
1281201881000,"AAAAF18D1"
1281201886000,"AAAAF20E1"
1281201891000,"AAAAF20E1"
1281201896000,"AAAAF20E1"
1281201901000,"AAAAF93A1"
1281201931000,"AAAAF20D1"
1281201936000,"AAAAF59A1"
1281201938000,"AAAAF18A1"
1281201943000,"AAAAF20B1"
1281201948000,"AAAAF20C1"
1281201953000,"AAAAF20C1"
1281201959000,"AAAAF20C1"
1281201964000,"AAAAF57A1"
1281201966000,"AAAAF23I1"
1281201967000,"AAAAF23G1"
1281201969000,"AAAAF23H1"
1281201971000,"AAAAF18E1"
1281201973000,"AAAAF23A2"
1281201995000,"AAAAF26B1"
1281201996000,"AAAAF24A1"
1281201997000,"AAAAF23G1"
1281202002000,"AAAAF60A1"
1281205144000,"AXXX301B"
1281205163000,"ATTTF310A"
1281205883000,"AMMMF04A0"
1281206063000,"AMMMF01A0"
1281206123000,"AMMMF12A0"
1281206128000,"AMMMF11A0"
1281206133000,"AMMMF10A0"
1281206138000,"AMMMF10A0"
1281206143000,"AMMMF24A0"
1281206148000,"AMMMF23A0"
1281206298000,"AMMMF18A0"
1281206303000,"AMMMF19A0"
1281207683000,"MPER.0000008443"
1281209003000,"AMMMF06A0"
1281209013000,"ATTTF310B"
1281209033000,"AMMMF05A0"
1281209396000,"AXXX305B"
1281212164000,"AXXX301B"
1281212474000,"AAAAF60A1"
1281212479000,"AAAAF23G1"
1281212484000,"AAAAF57A1"
1281212489000,"AAAAF20C1"
1281215047000,"AXXX305B"
1281220274000,"MAPO.0000008444"
1281222416000,"AAAAF20C1"
1281222421000,"AAAAF57A1"
1281222426000,"AAAAF23G1"
1281222431000,"AAAAF60A1"
1281227478000,"ASEQ4200"
1281227887000,"ASEQ4200"
1281230321000,"AXXX301B"
1281230339000,"ATTTF310A"
1281230459000,"APSF01A2"
1281230579000,"APSF02A1"
1281230584000,"APSF89A1"
1281230589000,"APSF40A1"
1281230594000,"APSF31A1"
1281230759000,"APSF23B1"
1281230764000,"APSF33A1"
1281230769000,"APSF28A1"
1281230774000,"APSF28A1"
1281230779000,"APSF28A1"
1281230784000,"APSF28A1"
1281230789000,"APSF28A1"
1281230794000,"APSF28A1"
1281230799000,"APSF28A1"
1281230804000,"APSF28A1"
1281230809000,"APSF30C2"
1281230814000,"APSF30B2"
1281230819000,"APSF30A1"
1281230824000,"APSF38A1"
1281230829000,"APSF38A1"
1281230834000,"APSF38A1"
1281230839000,"APSF38A1"
1281230844000,"APSF13A3"
1281230874000,"APSF82A1"
1281231059000,"AMMMF04A0"
1281231239000,"AMMMF01A0"
1281231299000,"AMMMF10A0"
1281231304000,"AMMMF10A0"
1281231474000,"AMMMF18A0"
1281231479000,"AMMMF19A0"
1281231659000,"APSF12H1"
1281231684000,"APSF32A1"
1281231694000,"APSF50A2"
1281232859000,"MPER.0000008444"
1281234119000,"APSF03A3"
1281234179000,"AMMMF06A0"
1281234189000,"ATTTF310B"
1281234209000,"AMMMF05A0"
1281234239000,"APSF14A2"
1281234299000,"APSF06A2"
1281234314000,"ATTTF301F"
1281235019000,"ASSSF01A0"
1281235079000,"ASSSF53A0"
1281237479000,"ASSSF06A0"
1281237650000,"AAAAF60A1"
1281237655000,"AAAAF23G1"
1281237660000,"AAAAF57A1"
1281237665000,"AAAAF20C1"
1281237773000,"AXXX305B"
1281245453000,"MAPO.0000008445"
1281247579000,"AAAAF20C1"
1281247584000,"AAAAF57A1"
1281247589000,"AAAAF23I1"
1281247592000,"AAAAF23G1"
1281247597000,"AAAAF60A1"
1281248019000,"AXXX301B"
1281248381000,"ASSSF01A0"
1281248441000,"ASSSF53A0"
1281250841000,"ASSSF06A0"
1281251134000,"AXXX305B"
1281251142000,"AAAAF85A1"
1281251162000,"AAAAF83B1"
1281251172000,"AAAAF02A1"
1281251232000,"AAAAF56A1"
1281251234000,"AAAAF84A1"
1281251239000,"AAAAF56A1"
1281251252000,"AAAAF56A1"
1281251266000,"AAAAF56A1"
1281251279000,"AAAAF56A1"
1281251293000,"AAAAF56A1"
1281251307000,"AAAAF56A1"
1281251320000,"AAAAF56A1"
1281251334000,"AAAAF56A1"
1281251347000,"AAAAF56A1"
1281251361000,"AAAAF56A1"
1281251364000,"AAAAF56A1"
1281251378000,"AAAAF56A1"
1281251391000,"AAAAF56A1"
1281251404000,"AAAAF56A1"
1281251417000,"AAAAF56A1"
1281251467000,"AAAAF85A1"
1281251507000,"AAAAF02A1"
1281251567000,"AAAAF56A1"
1281251569000,"AAAAF84A1"
1281251574000,"AAAAF56A1"
1281251587000,"AAAAF56A1"
1281251601000,"AAAAF56A1"
1281251614000,"AAAAF56A1"
1281251628000,"AAAAF56A1"
1281251642000,"AAAAF56A1"
1281251655000,"AAAAF56A1"
1281251669000,"AAAAF56A1"
1281251682000,"AAAAF56A1"
1281251696000,"AAAAF56A1"
1281251699000,"AAAAF56A1"
1281251713000,"AAAAF56A1"
1281251726000,"AAAAF56A1"
1281251739000,"AAAAF56A1"
1281251752000,"AAAAF56A1"
1281251802000,"AAAAF85A1"
1281251842000,"AAAAF02A1"
1281251902000,"AAAAF56A1"
1281251904000,"AAAAF84A1"
1281251934000,"AAAAF85A1"
1281251994000,"AAAAF03A1"
1281251999000,"AAAAF83A1"
1281252004000,"AAAAF56A1"
1281252009000,"AAAAF84A1"
1281256121000,"ATTTF301E"
1281256241000,"APSF01A2"
1281256361000,"APSF02A1"
1281256366000,"APSF89A1"
1281256371000,"APSF40A1"
1281256376000,"APSF31A1"
1281256541000,"APSF23B1"
1281256546000,"APSF33A1"
1281256551000,"APSF28A1"
1281256556000,"APSF28A1"
1281256561000,"APSF28A1"
1281256566000,"APSF28A1"
1281256571000,"APSF28A1"
1281256576000,"APSF28A1"
1281256581000,"APSF28A1"
1281256586000,"APSF28A1"
1281256591000,"APSF30C2"
1281256596000,"APSF30B2"
1281256601000,"APSF30A1"
1281256606000,"APSF38A1"
1281256611000,"APSF38A1"
1281256616000,"APSF38A1"
1281256621000,"APSF38A1"
1281256626000,"APSF13A3"
1281256656000,"APSF82A1"
1281256703000,"AXXX301B"
1281257381000,"ASSSF01A0"
1281257441000,"ASSSF53A0"
1281257466000,"APSF32A1"
